"Cortex1"	"Cortex2"	"Cortex3"	"PD1"	"PD2"	"PD3"	"PD4"	"TRK1"	"TRK2"	"TRK3"	"MM.turquoise"	"MM.blue"	"MM.yellow"	"MM.black"	"MM.green"	"group"
"126"	460321.74	419182.19	418526.96	365877.54	434557.37	288535.53	339304.24	202728.64	275726.49	332594.44	0.796353071450255	-0.835695595358996	-0.826193199076811	0.196268369728911	-0.450716685404293	"turquoise"
"127"	20114057.99	19210427.55	19529012.96	9931779.08	10853845.69	10224857.42	11811860.14	8310767.87	8737336.77	10153923.08	0.995168837508477	-0.956243608596914	-0.668156953737939	-0.244274744502877	-0.835089340486537	"turquoise"
"128"	16770643.41	16003043.01	16807155.15	9601647.48	10057827.71	9846994	11539197.9	8107579.49	8415286.16	9953436.18	0.990996562755066	-0.967038495649091	-0.6962078570781	-0.216230002785851	-0.816955871032045	"turquoise"
"129"	21856900.73	20891670.37	21660425.14	12024161.07	12518480.78	12689966.74	14521193.55	10657166.4	10924553.67	12239018.4	0.9908652736596	-0.95355434654102	-0.669899320818581	-0.243066913246214	-0.830953584562529	"turquoise"
"130"	16044270.11	15121152.66	15513323.45	8020038.06	8594836.99	8390034.47	9872961.47	6785717.83	7313978.31	8235080.74	0.991965281384091	-0.95348446495848	-0.667607640526817	-0.24777701497681	-0.83589450509451	"turquoise"
"131"	1899359.64	1824744.86	1845403.88	1168570.73	1234224.1	1164750.96	1343558.46	1039594.2	1068530.73	1160954.86	0.994215523679819	-0.957298068850411	-0.683737631620408	-0.226937054427931	-0.825205095697269	"turquoise"
"132"	3389438.31	3340453.23	3380098.33	1832649.88	1909837.6	1778248.7	2107462.02	1598095.08	1536282.44	1836193.7	0.994825633537419	-0.957358823452613	-0.659448716847956	-0.255398222910311	-0.840618940941699	"turquoise"
"133"	2224265.25	2222801.38	2211870.45	1585645.93	1630412.68	1613508.4	1699720.85	1368690.56	1420749.23	1566195.12	0.996379656183103	-0.974744481643748	-0.736468267232746	-0.153100219886886	-0.781662378658869	"turquoise"
"134"	3321358.57	3149488.69	3157684.1	1826519.06	1870720.74	1897700.06	2215189.06	1655217.29	1701769.9	1928543.93	0.986281260223711	-0.952014970607027	-0.649081640001185	-0.275965216452691	-0.848381065938979	"turquoise"
"135"	590007.34	567227.07	588861.84	417456.7	421519.39	410207.56	416820.96	369349.6	335221.3	402181.01	0.992461185502914	-0.971468468950027	-0.71897345715213	-0.153950339692331	-0.769890894241683	"turquoise"
"136"	1440994.31	1432339.93	1428360.35	1093606.56	1085429.13	1070726.35	1122137.62	842883.97	866163.59	947216.38	0.981493021691819	-0.967850800008018	-0.831966186987691	0.0125259240686787	-0.668594293722447	"turquoise"
"137"	504169.48	480504.67	537935.56	514828.99	504179.3	571048.45	502709.12	323022	289454.28	364646.54	0.533290904884816	-0.602959848183722	-0.927899762246879	0.704133772034443	0.0766117072534998	"turquoise"
"138"	96649.12	100674.97	98998.69	70915.38	69275.36	71115.9	75962.37	60445.2	59861.2	63286.02	0.988651852192063	-0.954745373065575	-0.748417183046568	-0.110959259612701	-0.747422090741244	"turquoise"
"139"	2946886.58	3071881	2952861.68	1565035.39	1542689.96	1382469.07	1561540.04	1268416.13	1288297.7	1521968.83	0.988333529979244	-0.942814770206912	-0.618711914163677	-0.292996704314849	-0.860020961987258	"turquoise"
"140"	3057087.37	3092671.82	3174194.27	2751659.48	2947499.05	2895584.81	2573829.65	1881168.07	1713171.08	2081766.13	0.781914753159452	-0.808620039244046	-0.950573544122641	0.464545856713855	-0.24401970427073	"turquoise"
"141"	216920.24	209375.51	228927.2	159465.92	176009.85	156288.21	172125.91	136971.18	141682.97	154470.98	0.978231962055689	-0.956363100186066	-0.761853909033431	-0.0899372255939448	-0.734260883340257	"turquoise"
"142"	133977.88	117749.64	111633.79	43809.7	46829.27	45183.38	59400.6	43354.38	44926.33	43550.66	0.970233870094975	-0.904861458037411	-0.57144080816396	-0.343681701074044	-0.874957759632212	"turquoise"
"143"	31299055.26	31408744.2	30981901.95	21571543.57	21282228.45	21698712.38	23313615.3	19006614.99	19276621.94	21112004.07	0.994777430586982	-0.964359154426695	-0.694865809884357	-0.209391932988088	-0.813084047090141	"turquoise"
"144"	9632670.84	9749863.55	9616922.18	6784807.25	6723321.02	6851770.47	7253704.76	5901303.3	6160798.18	6632189.63	0.994549221319635	-0.963741174551361	-0.70065026480051	-0.199951971225897	-0.808789476103293	"turquoise"
"145"	10477045.81	10335198.03	10296617.39	7429176.78	7386521.7	7610217.96	8042855.32	6498481.28	6885619.62	7122722.54	0.992478523579583	-0.956741650255819	-0.713233568351905	-0.179073174579681	-0.794514327137546	"turquoise"
"146"	768736.87	776997.63	747657.6	526327.78	550798.77	491292.93	522040.85	499262.75	510923.47	512056.12	0.977506309236348	-0.909691556917226	-0.574652291577485	-0.326441355897343	-0.873292808878038	"turquoise"
"147"	2423585.21	2331947.04	2465378.23	1336590.47	1468935.49	1418194.48	1707490.07	1106935.53	1154876.02	1316703.56	0.988941510987504	-0.960276717238875	-0.725161100376614	-0.166985691912081	-0.785656739005301	"turquoise"
"148"	500294.48	485789.54	481164.11	364087.66	370256.16	358329.01	361162.42	325376.26	323543.18	353489.84	0.996443320206288	-0.962873822483293	-0.695109571006094	-0.191138086259648	-0.799368716492446	"turquoise"
"149"	666509.1	689825.27	668643.21	513856.15	533464.14	514515.72	509276.77	407929.09	407438.2	458166.13	0.977718067020846	-0.963754426014154	-0.824852319336192	0.0234088759145527	-0.657035216776313	"turquoise"
"150"	661368.91	618690.84	624632.84	356720.37	407520.88	367920.04	382159.84	264592.14	265203.28	323541.03	0.995064336221712	-0.96515441122887	-0.751587856218696	-0.109039817831086	-0.749055701764191	"turquoise"
"151"	2003131.78	1940460.81	1927392.43	1293999.3	1313527.43	1275454.31	1376211.01	1051598.56	1007175.69	1143362.53	0.996394549174017	-0.96663128524095	-0.754775668340041	-0.110637887680391	-0.75011152140113	"turquoise"
"152"	115041.52	112823.62	100380.18	64959.59	70356.65	56948.01	60238.56	53431.98	50716.07	56045.37	0.980813607082064	-0.928308743619292	-0.656903209559164	-0.207051488178426	-0.797534644730441	"turquoise"
"153"	849802	782180.8	830339.72	489469.64	507384.48	495977.17	545234.18	596453.71	611934.58	582048.46	0.86058643318419	-0.765144902467688	-0.277581671444819	-0.629691502421634	-0.976284397203674	"turquoise"
"154"	455710.35	447207.95	471632.94	374797.84	373419.32	378711.5	371825.26	275747.99	264704.54	321603.14	0.926301398352906	-0.946388940824842	-0.908950611171561	0.190622185704208	-0.51670033286	"turquoise"
"155"	666441.39	662793.53	695623.59	366525.87	391012.18	317505.91	383031.65	297210.67	308948.99	333873.39	0.991446030192349	-0.939804356448198	-0.646020376158079	-0.254240045504448	-0.840511386252501	"turquoise"
"156"	675868.53	621625.25	641164	316132.78	336304.23	324610.12	353106.19	321232.45	325750.51	334448.43	0.972813913916959	-0.905984845137424	-0.547036585613587	-0.372987139418214	-0.89445274509977	"turquoise"
"157"	233596.4	218746.57	237827.89	131583.88	134622.99	124675.61	143912.25	120890.18	115888.18	120920.96	0.987144758803042	-0.928888566271099	-0.62721853802334	-0.275116062304671	-0.845264915906497	"turquoise"
"158"	1115020.37	1111464.32	1070061.13	831454.12	716923.9	790986.62	889391.65	723447.55	649473.85	767668.96	0.962903783431625	-0.955157824219117	-0.712073330399749	-0.163061840301573	-0.756474424263206	"turquoise"
"159"	727995.23	680028.78	714341.3	433706.84	450423.32	411524.13	458503.64	343513.46	331949.22	404712.67	0.997537677842928	-0.97082818824538	-0.723560353056851	-0.163296147651941	-0.785019922819902	"turquoise"
"160"	910282.84	902033.11	922852.13	748829.92	758185.09	709368.11	768694.11	606469.78	597218.79	649890.21	0.963663146054648	-0.956641136165931	-0.861897672570707	0.0770989652304048	-0.617636067276447	"turquoise"
"161"	335220.02	331073.55	310448.54	178938.66	204879.8	180606.68	199862.88	156764.64	154909.46	173573.39	0.994010066035927	-0.948470002243931	-0.676099337838117	-0.214976863657345	-0.814076999555218	"turquoise"
"162"	577177.89	589269.05	559866.1	389843.83	400745.79	377152	385493.89	325599.23	346100.11	364736.27	0.993985786953449	-0.949941190804908	-0.686015015585573	-0.196263938125333	-0.805376382330798	"turquoise"
"163"	1157589.63	1122184.47	1196355.54	850091.97	905758.11	900538.12	920547.78	730279.46	732351.06	793025.17	0.978897710103542	-0.956918082054043	-0.80260545272353	-0.0218076258673015	-0.685416706564022	"turquoise"
"164"	5416009.33	5089826.86	4965282.88	2950459.08	2790766.82	2924197.94	4044430.46	2480502.89	2515019.84	2801039.18	0.963088126684663	-0.93851092210833	-0.69480999018592	-0.203343584213721	-0.790337661838271	"turquoise"
"165"	2953745.67	2886234.68	2769587.46	1729174.46	1655737.62	1540182.69	1764427.96	1736573.79	1629459.58	1737196.16	0.962872154300722	-0.899170138288491	-0.514996983947797	-0.408200762960534	-0.908576889879825	"turquoise"
"166"	1053221.74	1056252.45	992397.36	650065.75	769758.8	675323.72	605419.55	632847.85	580030.47	534400.48	0.954363187877987	-0.866094516095464	-0.629985782629031	-0.164500480382961	-0.745776268217637	"turquoise"
"167"	226052.15	238835.65	218174.51	95319.06	135499.97	100255	119750.93	86074.05	90896.63	95178.52	0.983420827475256	-0.924943898918264	-0.648624852811831	-0.23231605563334	-0.820780009711762	"turquoise"
"168"	112387.93	138117.88	129169.43	89145.52	88599.58	93117.99	82547.24	70926.72	74946.32	81956.85	0.940767510243423	-0.908005359336823	-0.695439776761493	-0.0996454387872981	-0.709133005789683	"turquoise"
"169"	1895965.24	1827290.16	1962792.58	1410381.82	1559982.06	1375955.13	1515672.39	1066704.89	1127430.51	1201946.76	0.956178735414922	-0.940045404842041	-0.854227982173352	0.0779293882229669	-0.615681257661276	"turquoise"
"170"	84117.07	82064.88	85287.35	89125.24	85934.59	78518.87	74603.74	48973.41	54922.61	58818.32	0.633745893776004	-0.676370810533781	-0.945045122088238	0.621620814168546	-0.0605613193658749	"turquoise"
"171"	19879.4	20840.81	21199.44	16946.84	14973.02	19670.66	14902.21	13612.49	11612.02	14446.74	0.840943476016716	-0.845686238964782	-0.778694420286177	0.154427321477047	-0.459874239403675	"turquoise"
"172"	191478.54	206514.93	160904.21	196587.45	177302.98	170622.46	142149.65	119121.78	115709.31	128450.73	0.65734114304373	-0.675888904667322	-0.827468942196864	0.465363979598976	-0.157434260950234	"turquoise"
"173"	384047.62	364591.84	379520.31	261172.86	325168.08	262311.83	284209.73	214549.01	219214.13	202395.9	0.933128430402748	-0.878003303628772	-0.801591412285042	0.0706816405804802	-0.599363793963491	"turquoise"
"174"	200800.33	195692.56	195279.24	158009.92	165383.97	162395.54	171370.03	127551.23	124801.56	147129.65	0.939325964885492	-0.962723005831083	-0.900886995493447	0.1384264132121	-0.561318361536485	"turquoise"
"175"	43703.51	34802.65	43086.52	23468.23	24592.61	25258.61	26323.27	42432.75	35133.39	30357.93	0.477139084205145	-0.329593434233582	0.217446046609125	-0.828204932420711	-0.812630220038635	"turquoise"
"176"	148643.98	149532.65	140796.41	135422.96	141610.27	116013.94	117699.34	84429.98	94707.88	106626.94	0.819035077393137	-0.845052562808368	-0.910346724588091	0.335523590208282	-0.368008765253672	"turquoise"
"177"	2790867.98	2647872.03	2714495.65	1369018.05	1363358.84	1408121.62	1686672.29	1245236.36	1296883.09	1340938.52	0.9842448107187	-0.930764097421393	-0.620786677690197	-0.297844083494316	-0.859338745681363	"turquoise"
"178"	71959.13	76743.22	69431.27	50999.14	54347.82	47999.18	38454.03	63177.12	49750.99	43633.69	0.76529294714936	-0.621565734831477	-0.243181090543081	-0.427403967716278	-0.761142218881441	"turquoise"
"179"	113959.32	109009.91	111271.5	71148.09	87573.39	69015.79	75813.55	58493.68	68945.09	66999.77	0.97223593533869	-0.919315009462881	-0.703801237922195	-0.143000338292423	-0.765013347397075	"turquoise"
"180"	58505.87	58301.92	78565.04	36842.15	39933.66	37079.11	42490.68	37223.5	37440.02	39188.92	0.897484218640207	-0.840749329169444	-0.521270587630215	-0.324471834015603	-0.820307881299514	"turquoise"
"181"	2410097.31	2559180.48	2375674.06	2820762.85	2502974.1	2639765.33	2044792.2	1461860.65	1486553.96	1909628.88	0.501653937748002	-0.579034325180654	-0.875387907831388	0.693366538075507	0.0868072645838373	"turquoise"
"182"	46787.39	49429.45	49861.97	28977.59	28981.42	27050.27	27326.21	23274.26	23224.7	25131.7	0.990128151349387	-0.938042267787707	-0.66219556460687	-0.212627902549227	-0.809989582656297	"turquoise"
"183"	293649.23	242612.36	248983.34	131394.66	133489.04	131649.31	168517.18	119634.07	103321.17	144161.12	0.969206288546758	-0.947296171053864	-0.644716043575677	-0.269355953588359	-0.826779648789363	"turquoise"
"184"	88721.49	83932.74	65679	41383.73	36143.12	59070.97	44341.33	31535.46	32625.13	40567.56	0.910551000343038	-0.887036334850297	-0.669187756452701	-0.129631845914457	-0.691963548350534	"turquoise"
"185"	2988283.58	3130357.04	2959982.86	2416890.17	3064476.76	2659404.72	2482603.59	1740996.27	1935014.96	2031887.16	0.798667092011088	-0.798598019064943	-0.902569774786924	0.373058527944885	-0.325369605025263	"turquoise"
"186"	1405271.75	1330536.69	1453993.22	755721.03	771715.44	762126.04	865917.72	823641.74	825367.86	816644.34	0.950376746162734	-0.875795116422401	-0.484811228597463	-0.439484148391693	-0.92154207992147	"turquoise"
"187"	302096.59	298073.68	279051.78	192288.45	204929.09	188873.43	198911.03	155574.48	157806.16	157848.27	0.988229891857449	-0.937981981460897	-0.742667395035281	-0.0975270084526328	-0.737251247567286	"turquoise"
"188"	1510849.68	1393871.57	1503201.63	868857.37	1009651.8	868311.85	1027976.64	640242.01	665193.33	807336.11	0.985761907791653	-0.968182049059119	-0.784288684859656	-0.0722733105768766	-0.725650081813946	"turquoise"
"189"	144175.54	145499.32	145837.74	107572.32	113030.35	110536.24	112046.26	94058.44	98197.26	98200.07	0.990666054069201	-0.943870814367996	-0.751646234807265	-0.0923997572249364	-0.738803240161014	"turquoise"
"190"	604175.6	622252.72	603206.23	491462.55	494089.16	472437.4	480070.17	395913.06	419235.12	445540.99	0.982086850060062	-0.964493177652606	-0.804636753463599	-0.0192477159956922	-0.691995260128013	"turquoise"
"191"	204655.57	199479.11	199389.07	146558.81	145876.15	141856.27	135131.8	119521.65	117249.7	130825.92	0.990701521689677	-0.957318531072216	-0.733546393432711	-0.112282670507532	-0.744729975265083	"turquoise"
"192"	210941.94	206453.38	208634.92	153206.36	164348.63	169749.99	166796.88	129340.08	133962.55	144213.23	0.970039293660943	-0.953248630823668	-0.824983370750961	0.0197161645384063	-0.653270103784574	"turquoise"
"193"	1716590.87	1686648.59	1672686.69	926462	1006048.55	949421.47	1029343.04	652582.82	670334.77	813761.86	0.997571834530783	-0.968474379983823	-0.754980280866847	-0.112868185760862	-0.754907804011416	"turquoise"
"194"	344019.15	344651.57	354658.91	229649.55	249135.05	216802.01	228606.07	202789.43	209723.65	212697.9	0.989243527530043	-0.929936492334544	-0.654013043414499	-0.223950137649516	-0.81924681262367	"turquoise"
"195"	56516417.17	54155720.32	57869353.85	32185058.67	32042031.74	27186849.57	32236994.08	19849113.87	21989704.83	31352653.79	0.990030547596221	-0.980002514959618	-0.721291492715545	-0.173485544133033	-0.792299866234281	"turquoise"
"196"	74998678.69	71717198.77	71510700.59	37484564.67	37312416.71	33148862.66	36881900.97	26199070.46	27512579.64	33945214.35	0.996429020182606	-0.957923044951335	-0.672850047144179	-0.227304405064406	-0.824405245738608	"turquoise"
"197"	56491634.87	56126375.86	55868677.73	38693118.9	38210025.36	33329460.72	36779059.96	28338731.3	30792318.74	40943828.03	0.970759558350555	-0.97720983397597	-0.687667721250891	-0.210923926394446	-0.804641940671223	"turquoise"
"198"	97766851.94	96804617.94	99380880.22	61694712.36	62343138.42	55456309.55	64292928.5	38363198.44	42424213.54	57372182.63	0.988542712370905	-0.987601966760076	-0.782414845986655	-0.0876027866336631	-0.739710044777003	"turquoise"
"199"	55011276.09	54315645.42	54539254.58	32456964.32	31977956.66	28071388.34	32933401.26	20485818.02	22420542.68	31327904.5	0.991994114733081	-0.984828185577689	-0.735211134321079	-0.157771502930431	-0.783939959059781	"turquoise"
"200"	47317163.39	47045017.23	47096840.23	25064843.68	24245426.42	21445750.01	25313449.84	15199679.47	15877879.86	22089178.96	0.997685914712191	-0.974375836031064	-0.719747523779898	-0.171676803768824	-0.793285265710612	"turquoise"
"201"	11273553.66	11448893.73	11031115.36	9215835.34	9432741.61	6936562.83	7232961.21	6394707.42	7117344.81	10069906.41	0.831976658985444	-0.876338003419791	-0.605286184926382	-0.164880223273253	-0.687789029771886	"turquoise"
"202"	5294773.22	5467287.23	4879101.41	3559269.7	3648704.32	3816052.85	3585962.64	3294255.66	3388454.43	3705782.55	0.968292370392121	-0.929581049966221	-0.623569507628408	-0.25850110518795	-0.820299878878032	"turquoise"
"203"	12182390.33	12364417.91	11188401.52	8255293.91	8359698.55	8908572.33	8335476.44	7779172.85	7928079.56	8726899.35	0.964351876130091	-0.927660886256896	-0.608330754502213	-0.279285048498215	-0.828964963100768	"turquoise"
"204"	16116124.95	15272788.28	14677701.73	7459651.05	7519763.17	7197277.11	9003084.01	6282575.68	5744159.94	7370817.05	0.991237172513349	-0.95570218776541	-0.659174963585999	-0.255536809133144	-0.836060394099189	"turquoise"
"205"	19991256.73	18222359.75	17798892.09	8667908.27	9244875.23	7790717.75	9410285.2	6180467.99	6339029.35	7986790.54	0.994551059846523	-0.954920185121606	-0.672087773745575	-0.230486880392143	-0.824393468540944	"turquoise"
"206"	18931318.4	17145741.02	17346661.48	8760974.15	9393501.18	7758708.72	9903877.8	6423053.84	6365027.06	8308235.87	0.995083212358027	-0.96251802388958	-0.686100970471012	-0.219294283062366	-0.819015473345607	"turquoise"
"207"	17495899	15201781.1	16877829.91	7088809.05	7768777.06	6793600.33	8824445.32	5670973.31	5903801.22	7129683.3	0.988596445926933	-0.945682659351817	-0.646409478325474	-0.268585875467943	-0.844841021462574	"turquoise"
"208"	50439444.81	48373025.81	51126974.6	29139258.69	29101747.18	24386896.38	28537120.46	17874225.24	19660390.58	27593528.83	0.991116149327195	-0.979360242188274	-0.72736907962871	-0.161900617038384	-0.785505169052117	"turquoise"
"209"	46427369.93	47116868.54	45848857.71	31368277.59	31615948.57	28784130.99	31566465.5	26426507.64	26014770.17	29929502.41	0.996358792650737	-0.965146969991019	-0.68700290447514	-0.210203183700926	-0.814883078237068	"turquoise"
"210"	56457053.85	56386401.14	55526169.9	38251411.61	39765882.1	35968559.41	39893124.75	32805469.97	32725779.59	36323590.44	0.998496938222279	-0.96444516643225	-0.703992185237862	-0.18905387604764	-0.804142265902648	"turquoise"
"211"	19104778.26	19973762.39	18922132.93	13311229.74	12794494.44	12040850.96	13012879.03	10633198	10759306.25	12411728.18	0.992504623443785	-0.965624065967978	-0.695692461953952	-0.194987437319214	-0.804028258666432	"turquoise"
